text,img_path,label
dirty wooden chopsticks,dirty_wooden_chopsticks_835.png,Green
traditionalchinesemedicine,traditionalChinesemedicine_2102.png,Green
pizza slice,pizza_slice_1738.png,Green
clean toilet paper,Clean_Toilet_paper_643.png,Green
pestacio shells,pestacio_shells_1690.png,Green
cinnamon,cinnamon_625.png,Green
wooden spoon,wooden_spoon_2317.png,Green
clean paper straw,clean_paper_straw_640.png,Green
baguette,baguette_210.png,Green
pepper,Pepper_1687.png,Green
amaryllis flower,amaryllis_flower_10.png,Green
baguette,baguette_204.png,Green
chicken egg,chicken_egg_594.png,Green
amaryllis flower,amaryllis_flower_38.png,Green
egg shell,egg_shell_954.png,Green
clam shell,clam_shell_628.png,Green
dirty coffee cup,dirty_coffee_cup_739.png,Green
spoilt indoor plant,spoilt_indoor_plant_1963.png,Green
banana peel,banana_peel_291.png,Green
orange peel,orange_peel__1555.png,Green
potato,potato_1772.png,Green
bitten chicken bone,bitten_chicken_bone_381.png,Green
corn peel,corn peel.png,Green
banana peel,banana_peel_246.png,Green
paper straw,paper_straw_1627.png,Green
piece of sliced banana,piece_of_sliced_banana_1705.png,Green
cashews,cashews_556.png,Green
compostable paper napkins,compostable_paper_napkins_669.png,Green
banana peel,banana_peel_252.png,Green
cardboard coffee cup,cardboard_coffee_cup_542.png,Green
egg,egg_934.png,Green
vegetable leftovers,vegetable_leftovers_2227.png,Green
apricot,apricot_105.png,Green
open candies,open_candies_1501.png,Green
pastries,pastries_1667.png,Green
greasy paper wrap,greasy paper wrap.png,Green
tissue paper,Tissue_Paper_2064.png,Green
dirty subway wrapper,dirty_subway_wrapper_791.png,Green
onion,onion_1481.png,Green
peas,peas_1681.png,Green
paper box,Paper_Box_1599.png,Green
banana peel,banana_peel__304.png,Green
sunflower seed shell,sunflower_seed_shell_2006.png,Green
bones and meat,bones_and_meat_449.png,Green
sliced beet,sliced_beet_1902.png,Green
vegetable cutoffs,vegetable_cutoffs_2262.png,Green
lime scrap,lime_scrap_1352.png,Green
strawberry leaf,strawberry_leaf_1997.png,Green
dirty napkin,dirty_napkin_747.png,Green
shrimp tails,shrimp_tails_1881.png,Green
eaten apple,eaten_apple_876.png,Green
dirty napkin,dirty_napkin_753.png,Green
eaten pita bread,eaten_pita_bread_897.png,Green
dragon fruit shell,dragon_fruit_shell_841.png,Green
flour tortilla,flour_tortilla_1004.png,Green
burrito,burrito_531.png,Green
used napkin,used_napkin_2148.png,Green
used paper towel,used_paper_towel__2192.png,Green
biodegradabel poop bag,biodegradabel_poop_bag_374.png,Green
banana,banana_279.png,Green
used napkin,used_napkin_2174.png,Green
paper waste,Paper_Waste_1641.png,Green
banana,banana_269.png,Green
dirty napkin min,dirty_napkin_min_817.png,Green
banana,banana_282.png,Green
parts of squash,parts_of_squash_1664.png,Green
baguette sandwich,baguette_sandwich_224.png,Green
dirty napkin,dirty_napkin_757.png,Green
used paper napkin,used_paper_napkin__2183.png,Green
lemon peel,lemon_peel_1341.png,Green
crumbled tissue paper,crumbled_tissue_paper_692.png,Green
squeezed lemon,squeezed_lemon_1971.png,Green
paper plate with food leftover,Paper_plate_with_food_leftover_1587.png,Green
onion,Onion_1485.png,Green
white bread,white_bread_2283.png,Green
banana peel,banana_peel__300.png,Green
bones and meat,bones_and_meat_459.png,Green
napkin,napkin_1406.png,Green
beignets,beignets_362.png,Green
kiwi,kiwi_1283.png,Green
dirty eggshell,dirty_eggshell_811.png,Green
closed dirty polypropylene take out food container,closed_dirty_polypropylene_take_out_food_container_648.png,Green
banana peel,banana_peel_256.png,Green
head of garlic,head_of_garlic_1204.png,Green
cupcake,cupcake_707.png,Green
vegetable leftovers,vegetable_leftovers_2223.png,Green
orangeskin,orangeskin_1530.png,Green
bagel sandwich,bagel_sandwich_179.png,Green
stale green chillies,stale_green_chillies_1985.png,Green
eggshell,eggshell_924.png,Green
orange,orange_1534.png,Green
toilet paper,toilet_paper_2071.png,Green
corn cob,corn_cob_679.png,Green
baby potato,baby_potato_131.png,Green
baguette,baguette_200.png,Green
lemon food,lemon_food_1338.png,Green
amaryllis flower,amaryllis_flower_14.png,Green
baguette,baguette_214.png,Green
cinnamon rasin bagel,cinnamon_rasin_bagel_627.png,Green
ketchup,ketchup_1278.png,Green
bun bread,bun_bread_495.png,Green
wood fork,wood fork.png,Green
amaryllis flower,amaryllis_flower_28.png,Green
paper bag,Paper_bag_1592.png,Green
vegetable leaf,vegetable_leaf_2219.png,Green
dry leaves,dry_leaves_866.png,Green
tea bag,tea_bag_2044.png,Green
fresh squash vegetable,fresh_squash_vegetable_1059.png,Green
small orange,small_orange_1920.png,Green
dirty muffin liner,dirty_muffin_liner_746.png,Green
cabbage,cabbage_538.png,Green
soiled paper,soiled_paper_1934.png,Green
tea bag,tea_bag_2045.png,Green
vegetable leaf,vegetable_leaf_2218.png,Green
vegetable peel,vegetable_peel_2239.png,Green
used tissue,used_tissue_2211.png,Green
onion and pepper peels,onion_and_pepper_peels_1486.png,Green
amaryllis flower,amaryllis_flower_29.png,Green
banana trash,banana_trash_329.png,Green
dirty jerkey,dirty_jerkey_813.png,Green
piece of wood,piece_of_wood_1709.png,Green
onions peel,onions_peel_1476.png,Green
baguette,baguette_215.png,Green
dry vegetable leaves,dry_vegetable_leaves_870.png,Green
amaryllis flower,amaryllis_flower_15.png,Green
lettuce vegetables,lettuce_vegetables_1350.png,Green
bun bread,bun_bread_494.png,Green
popcorn,popcorn_1747.png,Green
baguette,baguette_201.png,Green
orange,orange_1535.png,Green
greasy paper bag,greasy_paper_bag_1145.png,Green
carrot,Carrot_550.png,Green
toilet paper,toilet_paper_2070.png,Green
chicken wing bone,chicken_wing_bone_596.png,Green
eggs shell,eggs_shell_915.png,Green
used herbal teabag,used_herbal_teabag_2168.png,Green
banana peel,banana_peel_294.png,Green
bagel sandwich,bagel_sandwich_178.png,Green
spolied food,spolied_food_1964.png,Green
banana peel,banana_peel_243.png,Green
old dehydrated herbs,old_dehydrated_herbs_1435.png,Green
fried chicken box greasy,fried_chicken_box_greasy_1064.png,Green
tomato sliced in half,tomato_sliced_in_half_2076.png,Green
greasy paper towel,greasy paper towel.png,Green
banana peel,banana_peel_257.png,Green
pumpkin,pumpkin_1792.png,Green
food left over,food_left_over_1012.png,Green
greasy popcorn bag,greasy popcorn bag.png,Green
baguette,baguette_188.png,Green
burger paper wrapper,burger_paper_wrapper_523.png,Green
beignets,beignets_363.png,Green
kiwi,kiwi_1282.png,Green
fresh orange,fresh_orange_1057.png,Green
napkin,napkin_1407.png,Green
paper egg case,Paper_Egg_Case_1607.png,Green
bones and meat,bones_and_meat_458.png,Green
carrot compost,carrot_compost_551.png,Green
banana peel,banana_peel__315.png,Green
wine cork,wine cork_0.png,Green
hong hua herb,hong_hua_herb_1206.png,Green
white bread,white_bread_2282.png,Green
greasy wood fork,greasy_wood_fork__1155.png,Green
spoilage meat min,spoilage_meat_min_1948.png,Green
eaten muffin,eaten_muffin_887.png,Green
used paper towel,used_paper_towel_2187.png,Green
orange shell,orange_shell_1524.png,Green
small eggplant,small_eggplant_1914.png,Green
red wooden pencil,red_wooden_pencil_1818.png,Green
soiled toilet paper,Soiled_Toilet_Paper_1937.png,Green
dirty napkin,dirty_napkin_756.png,Green
baguette sandwich,baguette_sandwich_225.png,Green
used paper towel,used_paper_towel_2193.png,Green
apricot kernel,apricot_kernel_104.png,Green
shrimp tails,shrimp_tails_1884.png,Green
steak,steak_1988.png,Green
zucchini flowers,zucchini_flowers_2339.png,Green
banana,banana_283.png,Green
onion food waste,Onion_Food_Waste_1487.png,Green
lemon sliced in half,lemon_sliced_in_half_1323.png,Green
seeds,seeds_1877.png,Green
wooden fork,wooden_fork_2312.png,Green
banana,banana_268.png,Green
vegetable seeds skins,vegetable_seeds_skins_2245.png,Green
vegetable peels,vegetable_peels_2238.png,Green
moldy lemon,moldy_lemon_1384.png,Green
food leftovers,food_leftovers_1022.png,Green
apple seen from above,apple_seen_from_above_58.png,Green
leftpver food,leftpver_food_1318.png,Green
barbecue skewer,barbecue_skewer_330.png,Green
flour tortilla,flour_tortilla_1003.png,Green
enokitake mushrooms,enokitake_mushrooms_987.png,Green
red pepper core,red_pepper_core_1815.png,Green
used napkin,used_napkin_2173.png,Green
leftover eggshells,leftover_eggshells_1307.png,Green
ramen,ramen_1793.png,Green
cucumber,cucumber_700.png,Green
bun bread,bun_bread_521.png,Green
beef jerky,beef_jerky_339.png,Green
seeds,seeds_1875.png,Green
banana,banana_281.png,Green
dirty paper cup,dirty_paper_cup_768.png,Green
squeezed lemon,squeezed_lemon_1972.png,Green
bacon fat,bacon_fat_138.png,Green
orange peel,orange_peel_1518.png,Green
lemon peel,Lemon_peel_1342.png,Green
used paper towel,used_paper_towel_2191.png,Green
baguette sandwich,baguette_sandwich_227.png,Green
bun bread,bun_bread_509.png,Green
dirty napkin,dirty_napkin_754.png,Green
orange slice,orange_slice_1526.png,Green
peanuts without skin,peanuts_without_skin_1671.png,Green
food waste,Food_Waste_1041.png,Green
mac and cheese,mac_and_cheese_1368.png,Green
upside down pineapple,upside_down_pineapple_2124.png,Green
banana peel,banana_peel__317.png,Green
crispix cereal crumbs,crispix_cereal_crumbs_689.png,Green
napkin,napkin_1411.png,Green
dirty coffee filter,dirty_coffee_filter_808.png,Green
beignets,beignets_361.png,Green
eggs package,eggs_package_931.png,Green
champagne cap,champagne_cap_566.png,Green
cream cracker leftover,cream_cracker_leftover_687.png,Green
sliced tomato,sliced_tomato_1909.png,Green
napkin,napkin_1405.png,Green
clean paper bag,clean_paper_bag_638.png,Green
food left over,food_left_over_1010.png,Green
dirty food wrap,dirty_food_wrap_812.png,Green
onion,onion_1479.png,Green
burnt tobacco,burnt_tobacco_529.png,Green
banana peel,banana_peel_241.png,Green
dry pasta,dry_pasta_873.png,Green
bay leaf,bay_leaf_333.png,Green
banana peel,banana_peel_255.png,Green
beef short rib bone,beef_short_rib_bone_355.png,Green
tomatoes roma,tomatoes_roma_2079.png,Green
wooden popsicle stick,wooden_popsicle_stick_2315.png,Green
banana cut in half,banana_cut_in_half_232.png,Green
egg,egg_933.png,Green
eaten chicken bone,eaten_chicken_bone_880.png,Green
rype banana peel,rype_banana_peel_1868.png,Green
onion skin,onion_skin_1499.png,Green
wooden toothpick,wooden_toothpick_2318.png,Green
fresh garlic,fresh_garlic_1051.png,Green
carrot,carrot_546.png,Green
leftover eggs,leftover_eggs_1308.png,Green
bun bread,bun_bread_496.png,Green
amaryllis flower,amaryllis_flower_17.png,Green
baguette,baguette_217.png,Green
baguette,baguette_203.png,Green
waste fruit min,waste_fruit_min_2270.png,Green
rotten apple core,rotten_apple_core_1835.png,Green
apple leftovers,apple_leftovers_56.png,Green
egg shell,egg_shell_953.png,Green
tea bag,tea_bag_2047.png,Green
macaroni pieces,macaroni_pieces_1373.png,Green
dry leaves,dry_leaves_865.png,Green
ashes,ashes_106.png,Green
dirty cloth wipe,dirty_cloth_wipe_806.png,Green
dirty take out food packaging,dirty_take_out_food_packaging_795.png,Green
dead house plant,dead_house_plant_719.png,Green
used tissue,used_tissue_2212.png,Green
green leaves,green_leaves_1173.png,Green
tea bag,tea_bag_2046.png,Green
juiced lemon rind,juiced_lemon_rind_1274.png,Green
thin pieces of wood,thin_pieces_of_wood_2053.png,Green
bones,bones_460.png,Green
yellow pepper,yellow_pepper_2330.png,Green
baguette,baguette_202.png,Green
samosa crust,samosa_crust_1870.png,Green
bun bread,bun_bread_497.png,Green
baguette,baguette_216.png,Green
slice of loaf bread,slice_of_loaf_bread_1894.png,Green
coffee bean,coffee_bean_656.png,Green
toilet paper,toilet_paper_2073.png,Green
potato,potato_1774.png,Green
orange,orange_1536.png,Green
leftover cucumber,leftover_cucumber_1306.png,Green
banana peel,banana_peel_297.png,Green
sliced black forest ham,sliced_black_forest_ham_1903.png,Green
eggshell,eggshell_926.png,Green
wooden toothpick,wooden_toothpick_2319.png,Green
wooden popsicle stick,wooden_popsicle_stick_2314.png,Green
onion skin,onion_skin_1498.png,Green
eaten chicken bone,eaten_chicken_bone_881.png,Green
banana peel,banana_peel_254.png,Green
tomato sliced in half,tomato_sliced_in_half_2075.png,Green
garlic whole,Garlic_Whole_1099.png,Green
corn remain,corn remain.png,Green
green apple core,green_apple_core_1158.png,Green
pear,pear_1678.png,Green
onion,onion_1478.png,Green
food left over,food_left_over_1011.png,Green
paper coffee holders,paper_coffee_holders_1601.png,Green
dark apple,dark_apple_712.png,Green
paper menu page,paper_menu_page_1615.png,Green
napkin,napkin_1410.png,Green
kiwi,kiwi_1281.png,Green
beignets,beignets_360.png,Green
carrot peelings,carrot_peelings_553.png,Green
banana peel,banana_peel_308.png,Green
mac and cheese,mac_and_cheese_1369.png,Green
untreated wooden spatula,untreated_wooden_spatula_2121.png,Green
pork snack,pork_snack_1758.png,Green
bloody paper towel,bloody_paper_towel_391.png,Green
banana peel,banana_peel_320.png,Green
small beets,small_beets_1915.png,Green
cilantro,Cilantro_623.png,Green
paper burger wrapper,paper_burger_wrapper_1600.png,Green
used paper napkin,used_paper_napkin__2181.png,Green
bun bread,bun_bread_508.png,Green
baguette sandwich,baguette_sandwich_226.png,Green
leftovers of vegetable peels,leftovers_of_vegetable_peels_1299.png,Green
squeezed lemon,squeezed_lemon_1973.png,Green
bacon fat,bacon_fat_139.png,Green
banana,banana_280.png,Green
seeds,seeds_1874.png,Green
lunch box,lunch_box_1366.png,Green
dirty paper cup,dirty_paper_cup_769.png,Green
bun bread,bun_bread_520.png,Green
beef jerky,beef_jerky_338.png,Green
yellow potato peel,yellow_potato_peel_2331.png,Green
used napkin,used_napkin_2172.png,Green
used paper towel,used_paper_towel__2194.png,Green
wet paper towel,wet_paper_towel_2277.png,Green
food leftovers,food_leftovers_1035.png,Green
paper towel,paper_towel_1638.png,Green
food leftovers,food_leftovers_1021.png,Green
used napkin,used_napkin_2143.png,Green
paper towel,paper_towel_1635.png,Green
vegetable cuttoffs,vegetable_cuttoffs_2263.png,Green
open egg carton,open_egg_carton_1502.png,Green
vegetable peels,vegetable_peels_2236.png,Green
nuts,nuts_1415.png,Green
old pine cone,old_pine_cone_1448.png,Green
parts of lemon,parts_of_lemon_1663.png,Green
cracker,cracker_686.png,Green
dirty paper cup,dirty_paper_cup_770.png,Green
red rose flower,red_rose_flower_1817.png,Green
orange waste,Orange_Waste_1574.png,Green
old apple,old_apple_1424.png,Green
bun bread,bun_bread_505.png,Green
bun bread,bun_bread_511.png,Green
orange peel,orange_peel_1514.png,Green
used paper towel,used_paper_towel_2189.png,Green
cherry pits,cherry_pits_573.png,Green
orange skin,orange_skin_1571.png,Green
wood chop sticks,wood chop sticks_1.png,Green
half eaten sandwich,half_eaten_sandwich_1191.png,Green
mac and cheese,mac_and_cheese_1370.png,Green
banana peel,Banana_peel_311.png,Green
chips,chips_605.png,Green
banana peel,banana_peel_305.png,Green
bones and meat,bones_and_meat_456.png,Green
eggshells,Eggshells_922.png,Green
apple peel,apple_peel_57.png,Green
whole onion,whole_onion_2299.png,Green
chicken nugget,chicken_nugget_581.png,Green
old celery stick,old_celery_stick_1432.png,Green
used tissue,used_tissue_2155.png,Green
baguette,baguette_186.png,Green
food left over,food_left_over_1008.png,Green
potato slice,potato_slice_1789.png,Green
onion,onion_1475.png,Green
baguette,baguette_192.png,Green
closed dirty polypropylene take out food container,closed_dirty_polypropylene_take_out_food_container_647.png,Green
chicken bones,chicken_bones_583.png,Green
basil,Basil_332.png,Green
endive,endive_986.png,Green
dirty cardboard food container,dirty_cardboard_food_container_803.png,Green
banana peel,banana_peel_259.png,Green
lettuce,lettuce_1345.png,Green
bitten pizza edges,bitten_pizza_edges_385.png,Green
tomatoes in package,tomatoes_in_package_2082.png,Green
apple core,apple_core__94.png,Green
banana partially rotten,banana_partially_rotten_234.png,Green
used paper,used_paper_2178.png,Green
banana peel,banana_peel_265.png,Green
chicken leftovers,chicken_leftovers_580.png,Green
egg shells,egg_shells_906.png,Green
bagel sandwich,bagel_sandwich_176.png,Green
slice lemon,slice_lemon_1887.png,Green
strawberries,strawberries_1991.png,Green
empty compostable bag,empty_compostable_bag_972.png,Green
dirty tim hortons cardboard takeout box,dirty_Tim_Hortons_cardboard_takeout_box_796.png,Green
orange peel,orange_peel__1562.png,Green
slice and cucumber peels,slice_and_cucumber_peels_1885.png,Green
leek leftovers,leek_leftovers_1296.png,Green
amaryllis flower,amaryllis_flower_33.png,Green
strawberry,strawberry_1996.png,Green
large used coffee filter with grounds,large_used_coffee_filter_with_grounds_1287.png,Green
amaryllis flower,amaryllis_flower_27.png,Green
strogonoff,strogonoff_1999.png,Green
fresh tomatos,fresh_tomatos_1060.png,Green
pistachio shells,pistachio_shells_1726.png,Green
wool string,wool_string_2327.png,Green
spoiled apple,spoiled_apple_1953.png,Green
piece of paper,piece_of_paper_1714.png,Green
cabbage,cabbage_536.png,Green
aloe vera,aloe_vera_4.png,Green
tangerine skin,tangerine_skin_2021.png,Green
piece of construction wood,piece_of_construction_wood_1698.png,Green
